"NEGERI","year","week","No_of_dengue_case"
"MALAYSIA",2012," 34","0"
"PERLIS",2013," 34",NA
"KEDAH",2013," 34",NA
"PULAU PINANG",2013," 34",NA
"PERAK",2013," 34",NA
"SELANGOR",2013," 34",NA
"WPKL/PUTRAJAYA",2013," 34",NA
"N.SEMBILAN",2013," 34",NA
"MELAKA",2013," 34","1"
"JOHOR",2013," 34",NA
"PAHANG",2013," 34",NA
"TERENGGANU",2013," 34",NA
"KELANTAN",2013," 34",NA
"SARAWAK",2013," 34",NA
"SABAH",2013," 34",NA
"LABUAN",2013," 34",NA
"MALAYSIA",2013," 34","1"
"PERLIS",2014," 34",NA
"KEDAH",2014," 34",NA
"PULAU PINANG",2014," 34",NA
"PERAK",2014," 34",NA
"SELANGOR",2014," 34",NA
"WPKL/PUTRAJAYA",2014," 34",NA
"N.SEMBILAN",2014," 34","1"
"MELAKA",2014," 34",NA
"JOHOR",2014," 34",NA
"PAHANG",2014," 34",NA
"TERENGGANU",2014," 34",NA
"KELANTAN",2014," 34","1"
"SARAWAK",2014," 34",NA
"SABAH",2014," 34",NA
"LABUAN",2014," 34",NA
"MALAYSIA",2014," 34","2"
"PERLIS",2015," 34",NA
"KEDAH",2015," 34",NA
"PULAU PINANG",2015," 34",NA
"PERAK",2015," 34",NA
"SELANGOR",2015," 34",NA
"WPKL/PUTRAJAYA",2015," 34",NA
"N.SEMBILAN",2015," 34",NA
"MELAKA",2015," 34",NA
"JOHOR",2015," 34",NA
"PAHANG",2015," 34",NA
"TERENGGANU",2015," 34",NA
"KELANTAN",2015," 34",NA
"SARAWAK",2015," 34",NA
"SABAH",2015," 34",NA
"LABUAN",2015," 34",NA
"MALAYSIA",2015," 34","0"
"PERLIS",2010," 35",NA
"KEDAH",2010," 35",NA
"PULAU PINANG",2010," 35",NA
"PERAK",2010," 35",NA
"SELANGOR",2010," 35",NA
"WPKL/PUTRAJAYA",2010," 35",NA
"N.SEMBILAN",2010," 35",NA
"MELAKA",2010," 35",NA
"JOHOR",2010," 35","1"
"PAHANG",2010," 35",NA
"TERENGGANU",2010," 35",NA
"KELANTAN",2010," 35",NA
"SARAWAK",2010," 35",NA
"SABAH",2010," 35",NA
"LABUAN",2010," 35",NA
"MALAYSIA",2010," 35","1"
"PERLIS",2011," 35",NA
"KEDAH",2011," 35",NA
"PULAU PINANG",2011," 35",NA
"PERAK",2011," 35",NA
"SELANGOR",2011," 35",NA
"WPKL/PUTRAJAYA",2011," 35",NA
"N.SEMBILAN",2011," 35",NA
"MELAKA",2011," 35",NA
"JOHOR",2011," 35",NA
"PAHANG",2011," 35",NA
"TERENGGANU",2011," 35",NA
"KELANTAN",2011," 35",NA
"SARAWAK",2011," 35",NA
"SABAH",2011," 35",NA
"LABUAN",2011," 35",NA
"MALAYSIA",2011," 35","NO MORTALITY"
"PERLIS",2012," 35",NA
"KEDAH",2012," 35",NA
"PULAU PINANG",2012," 35",NA
"PERAK",2012," 35","1"
"SELANGOR",2012," 35",NA
"WPKL/PUTRAJAYA",2012," 35",NA
"N.SEMBILAN",2012," 35",NA
"MELAKA",2012," 35",NA
"JOHOR",2012," 35",NA
"PAHANG",2012," 35",NA
"TERENGGANU",2012," 35",NA
"KELANTAN",2012," 35",NA
"SARAWAK",2012," 35",NA
"SABAH",2012," 35",NA
"LABUAN",2012," 35",NA
"MALAYSIA",2012," 35","1"
"PERLIS",2013," 35",NA
"KEDAH",2013," 35",NA
"PULAU PINANG",2013," 35",NA
"PERAK",2013," 35",NA
"SELANGOR",2013," 35",NA
"WPKL/PUTRAJAYA",2013," 35",NA
"N.SEMBILAN",2013," 35",NA
"MELAKA",2013," 35",NA
"JOHOR",2013," 35","2"
"PAHANG",2013," 35",NA
"TERENGGANU",2013," 35",NA
"KELANTAN",2013," 35",NA
"SARAWAK",2013," 35","1"
"SABAH",2013," 35",NA
"LABUAN",2013," 35",NA
"MALAYSIA",2013," 35","3"
"PERLIS",2014," 35",NA
"KEDAH",2014," 35",NA
"PULAU PINANG",2014," 35",NA
"PERAK",2014," 35",NA
"SELANGOR",2014," 35","1"
"WPKL/PUTRAJAYA",2014," 35",NA
"N.SEMBILAN",2014," 35",NA
"MELAKA",2014," 35",NA
"JOHOR",2014," 35",NA
"PAHANG",2014," 35","1"
"TERENGGANU",2014," 35",NA
"KELANTAN",2014," 35","1"
"SARAWAK",2014," 35",NA
"SABAH",2014," 35",NA
"LABUAN",2014," 35",NA
"MALAYSIA",2014," 35","3"
"PERLIS",2015," 35",NA
"KEDAH",2015," 35",NA
"PULAU PINANG",2015," 35",NA
"PERAK",2015," 35",NA
"SELANGOR",2015," 35",NA
"WPKL/PUTRAJAYA",2015," 35",NA
"N.SEMBILAN",2015," 35",NA
"MELAKA",2015," 35",NA
"JOHOR",2015," 35",NA
"PAHANG",2015," 35",NA
"TERENGGANU",2015," 35",NA
"KELANTAN",2015," 35",NA
"SARAWAK",2015," 35",NA
"SABAH",2015," 35",NA
"LABUAN",2015," 35",NA
"MALAYSIA",2015," 35","0"
"PERLIS",2010," 36",NA
"KEDAH",2010," 36",NA
"PULAU PINANG",2010," 36",NA
"PERAK",2010," 36",NA
"SELANGOR",2010," 36",NA
"WPKL/PUTRAJAYA",2010," 36",NA
"N.SEMBILAN",2010," 36",NA
"MELAKA",2010," 36",NA
"JOHOR",2010," 36",NA
"PAHANG",2010," 36",NA
"TERENGGANU",2010," 36","1"
"KELANTAN",2010," 36",NA
"SARAWAK",2010," 36",NA
"SABAH",2010," 36",NA
"LABUAN",2010," 36",NA
"MALAYSIA",2010," 36","1"
"PERLIS",2011," 36",NA
"KEDAH",2011," 36",NA
"PULAU PINANG",2011," 36",NA
"PERAK",2011," 36",NA
"SELANGOR",2011," 36",NA
"WPKL/PUTRAJAYA",2011," 36",NA
"N.SEMBILAN",2011," 36",NA
"MELAKA",2011," 36",NA
"JOHOR",2011," 36",NA
"PAHANG",2011," 36",NA
"TERENGGANU",2011," 36",NA
"KELANTAN",2011," 36",NA
"SARAWAK",2011," 36",NA
"SABAH",2011," 36",NA
"LABUAN",2011," 36",NA
"MALAYSIA",2011," 36","NO MORTALITY"
"PERLIS",2012," 36",NA
"KEDAH",2012," 36",NA
"PULAU PINANG",2012," 36",NA
"PERAK",2012," 36",NA
"SELANGOR",2012," 36",NA
"WPKL/PUTRAJAYA",2012," 36",NA
"N.SEMBILAN",2012," 36",NA
"MELAKA",2012," 36",NA
"JOHOR",2012," 36",NA
"PAHANG",2012," 36",NA
"TERENGGANU",2012," 36",NA
"KELANTAN",2012," 36",NA
"SARAWAK",2012," 36",NA
"SABAH",2012," 36",NA
"LABUAN",2012," 36",NA
"MALAYSIA",2012," 36","0"
"PERLIS",2013," 36",NA
"KEDAH",2013," 36",NA
"PULAU PINANG",2013," 36",NA
"PERAK",2013," 36","1"
"SELANGOR",2013," 36",NA
"WPKL/PUTRAJAYA",2013," 36",NA
"N.SEMBILAN",2013," 36",NA
"MELAKA",2013," 36",NA
"JOHOR",2013," 36",NA
"PAHANG",2013," 36",NA
"TERENGGANU",2013," 36",NA
"KELANTAN",2013," 36",NA
"SARAWAK",2013," 36",NA
"SABAH",2013," 36",NA
"LABUAN",2013," 36",NA
"MALAYSIA",2013," 36","1"
"PERLIS",2014," 36",NA
"KEDAH",2014," 36",NA
"PULAU PINANG",2014," 36",NA
"PERAK",2014," 36",NA
"SELANGOR",2014," 36",NA
"WPKL/PUTRAJAYA",2014," 36","1"
"N.SEMBILAN",2014," 36","1"
"MELAKA",2014," 36",NA
"JOHOR",2014," 36",NA
"PAHANG",2014," 36",NA
"TERENGGANU",2014," 36",NA
"KELANTAN",2014," 36",NA
"SARAWAK",2014," 36",NA
"SABAH",2014," 36",NA
"LABUAN",2014," 36",NA
"MALAYSIA",2014," 36","2"
"PERLIS",2015," 36",NA
"KEDAH",2015," 36",NA
"PULAU PINANG",2015," 36",NA
"PERAK",2015," 36",NA
"SELANGOR",2015," 36",NA
"WPKL/PUTRAJAYA",2015," 36",NA
"N.SEMBILAN",2015," 36",NA
"MELAKA",2015," 36",NA
"JOHOR",2015," 36",NA
"PAHANG",2015," 36",NA
"TERENGGANU",2015," 36",NA
"KELANTAN",2015," 36",NA
"SARAWAK",2015," 36",NA
"SABAH",2015," 36",NA
"LABUAN",2015," 36",NA
"MALAYSIA",2015," 36","0"
"PERLIS",2010," 37",NA
"KEDAH",2010," 37",NA
"PULAU PINANG",2010," 37","1"
"PERAK",2010," 37",NA
"SELANGOR",2010," 37","1"
"WPKL/PUTRAJAYA",2010," 37",NA
"N.SEMBILAN",2010," 37",NA
"MELAKA",2010," 37",NA
"JOHOR",2010," 37",NA
"PAHANG",2010," 37",NA
"TERENGGANU",2010," 37",NA
"KELANTAN",2010," 37",NA
"SARAWAK",2010," 37",NA
"SABAH",2010," 37",NA
"LABUAN",2010," 37",NA
"MALAYSIA",2010," 37","2"
"PERLIS",2011," 37",NA
"KEDAH",2011," 37",NA
"PULAU PINANG",2011," 37",NA
"PERAK",2011," 37",NA
"SELANGOR",2011," 37",NA
"WPKL/PUTRAJAYA",2011," 37",NA
"N.SEMBILAN",2011," 37",NA
"MELAKA",2011," 37",NA
"JOHOR",2011," 37",NA
"PAHANG",2011," 37",NA
"TERENGGANU",2011," 37",NA
"KELANTAN",2011," 37",NA
"SARAWAK",2011," 37",NA
"SABAH",2011," 37",NA
"LABUAN",2011," 37",NA
"MALAYSIA",2011," 37","NO MORTALITY"
"PERLIS",2012," 37",NA
"KEDAH",2012," 37",NA
"PULAU PINANG",2012," 37",NA
"PERAK",2012," 37",NA
"SELANGOR",2012," 37",NA
"WPKL/PUTRAJAYA",2012," 37",NA
"N.SEMBILAN",2012," 37",NA
"MELAKA",2012," 37",NA
"JOHOR",2012," 37",NA
"PAHANG",2012," 37",NA
"TERENGGANU",2012," 37",NA
"KELANTAN",2012," 37",NA
"SARAWAK",2012," 37",NA
"SABAH",2012," 37",NA
"LABUAN",2012," 37",NA
"MALAYSIA",2012," 37","0"
"PERLIS",2013," 37",NA
"KEDAH",2013," 37",NA
"PULAU PINANG",2013," 37",NA
"PERAK",2013," 37",NA
"SELANGOR",2013," 37","1"
"WPKL/PUTRAJAYA",2013," 37",NA
"N.SEMBILAN",2013," 37",NA
"MELAKA",2013," 37","1"
"JOHOR",2013," 37",NA
"PAHANG",2013," 37","1"
"TERENGGANU",2013," 37",NA
"KELANTAN",2013," 37","1"
"SARAWAK",2013," 37",NA
"SABAH",2013," 37",NA
"LABUAN",2013," 37",NA
"MALAYSIA",2013," 37","4"
"PERLIS",2014," 37",NA
"KEDAH",2014," 37",NA
"PULAU PINANG",2014," 37",NA
"PERAK",2014," 37","1"
"SELANGOR",2014," 37","1"
"WPKL/PUTRAJAYA",2014," 37",NA
"N.SEMBILAN",2014," 37","1"
"MELAKA",2014," 37",NA
"JOHOR",2014," 37",NA
"PAHANG",2014," 37",NA
"TERENGGANU",2014," 37",NA
"KELANTAN",2014," 37",NA
"SARAWAK",2014," 37",NA
"SABAH",2014," 37",NA
"LABUAN",2014," 37",NA
"MALAYSIA",2014," 37","3"
"PERLIS",2015," 37",NA
"KEDAH",2015," 37",NA
"PULAU PINANG",2015," 37",NA
"PERAK",2015," 37",NA
"SELANGOR",2015," 37",NA
"WPKL/PUTRAJAYA",2015," 37",NA
"N.SEMBILAN",2015," 37",NA
"MELAKA",2015," 37",NA
"JOHOR",2015," 37",NA
"PAHANG",2015," 37",NA
"TERENGGANU",2015," 37",NA
"KELANTAN",2015," 37",NA
"SARAWAK",2015," 37",NA
"SABAH",2015," 37",NA
"LABUAN",2015," 37",NA
"MALAYSIA",2015," 37","0"
"PERLIS",2010," 38",NA
"KEDAH",2010," 38",NA
"PULAU PINANG",2010," 38","1"
"PERAK",2010," 38",NA
"SELANGOR",2010," 38",NA
"WPKL/PUTRAJAYA",2010," 38","1"
"N.SEMBILAN",2010," 38",NA
"MELAKA",2010," 38",NA
"JOHOR",2010," 38","1"
"PAHANG",2010," 38",NA
"TERENGGANU",2010," 38",NA
"KELANTAN",2010," 38","2"
"SARAWAK",2010," 38",NA
"SABAH",2010," 38",NA
"LABUAN",2010," 38",NA
"MALAYSIA",2010," 38","5"
"PERLIS",2011," 38",NA
"KEDAH",2011," 38",NA
"PULAU PINANG",2011," 38",NA
"PERAK",2011," 38",NA
"SELANGOR",2011," 38",NA
"WPKL/PUTRAJAYA",2011," 38",NA
"N.SEMBILAN",2011," 38",NA
"MELAKA",2011," 38",NA
"JOHOR",2011," 38",NA
"PAHANG",2011," 38",NA
"TERENGGANU",2011," 38",NA
"KELANTAN",2011," 38",NA
"SARAWAK",2011," 38",NA
"SABAH",2011," 38",NA
"LABUAN",2011," 38",NA
"MALAYSIA",2011," 38","NO MORTALITY"
"PERLIS",2012," 38",NA
"KEDAH",2012," 38",NA
"PULAU PINANG",2012," 38",NA
"PERAK",2012," 38",NA
"SELANGOR",2012," 38",NA
"WPKL/PUTRAJAYA",2012," 38",NA
"N.SEMBILAN",2012," 38",NA
"MELAKA",2012," 38",NA
"JOHOR",2012," 38",NA
"PAHANG",2012," 38",NA
"TERENGGANU",2012," 38",NA
"KELANTAN",2012," 38",NA
"SARAWAK",2012," 38",NA
"SABAH",2012," 38",NA
"LABUAN",2012," 38",NA
"MALAYSIA",2012," 38","0"
"PERLIS",2013," 38",NA
"KEDAH",2013," 38",NA
"PULAU PINANG",2013," 38",NA
"PERAK",2013," 38",NA
"SELANGOR",2013," 38","1"
"WPKL/PUTRAJAYA",2013," 38","1"
"N.SEMBILAN",2013," 38",NA
"MELAKA",2013," 38",NA
"JOHOR",2013," 38",NA
"PAHANG",2013," 38",NA
"TERENGGANU",2013," 38",NA
"KELANTAN",2013," 38",NA
"SARAWAK",2013," 38",NA
"SABAH",2013," 38",NA
"LABUAN",2013," 38",NA
"MALAYSIA",2013," 38","2"
"PERLIS",2014," 38",NA
"KEDAH",2014," 38",NA
"PULAU PINANG",2014," 38",NA
"PERAK",2014," 38","1"
"SELANGOR",2014," 38","3"
"WPKL/PUTRAJAYA",2014," 38",NA
"N.SEMBILAN",2014," 38","1"
"MELAKA",2014," 38",NA
"JOHOR",2014," 38","1"
"PAHANG",2014," 38",NA
"TERENGGANU",2014," 38",NA
"KELANTAN",2014," 38","1"
"SARAWAK",2014," 38",NA
"SABAH",2014," 38",NA
"LABUAN",2014," 38",NA
"MALAYSIA",2014," 38","7"
"PERLIS",2015," 38",NA
"KEDAH",2015," 38",NA
"PULAU PINANG",2015," 38",NA
"PERAK",2015," 38",NA
"SELANGOR",2015," 38",NA
"WPKL/PUTRAJAYA",2015," 38",NA
"N.SEMBILAN",2015," 38",NA
"MELAKA",2015," 38",NA
"JOHOR",2015," 38",NA
"PAHANG",2015," 38",NA
"TERENGGANU",2015," 38",NA
"KELANTAN",2015," 38",NA
"SARAWAK",2015," 38",NA
"SABAH",2015," 38",NA
"LABUAN",2015," 38",NA
"MALAYSIA",2015," 38","0"
"PERLIS",2010," 39",NA
"KEDAH",2010," 39",NA
"PULAU PINANG",2010," 39",NA
"PERAK",2010," 39",NA
"SELANGOR",2010," 39","1"
"WPKL/PUTRAJAYA",2010," 39",NA
"N.SEMBILAN",2010," 39",NA
"MELAKA",2010," 39","1"
"JOHOR",2010," 39",NA
"PAHANG",2010," 39","2"
"TERENGGANU",2010," 39","1"
"KELANTAN",2010," 39",NA
"SARAWAK",2010," 39",NA
"SABAH",2010," 39",NA
"LABUAN",2010," 39",NA
"MALAYSIA",2010," 39","5"
"PERLIS",2011," 39",NA
"KEDAH",2011," 39",NA
"PULAU PINANG",2011," 39",NA
"PERAK",2011," 39",NA
"SELANGOR",2011," 39",NA
"WPKL/PUTRAJAYA",2011," 39",NA
"N.SEMBILAN",2011," 39","1"
"MELAKA",2011," 39",NA
"JOHOR",2011," 39",NA
"PAHANG",2011," 39",NA
"TERENGGANU",2011," 39",NA
"KELANTAN",2011," 39",NA
"SARAWAK",2011," 39",NA
"SABAH",2011," 39",NA
"LABUAN",2011," 39",NA
"MALAYSIA",2011," 39","1"
"PERLIS",2012," 39",NA
"KEDAH",2012," 39",NA
"PULAU PINANG",2012," 39",NA
"PERAK",2012," 39",NA
"SELANGOR",2012," 39",NA
"WPKL/PUTRAJAYA",2012," 39",NA
"N.SEMBILAN",2012," 39",NA
"MELAKA",2012," 39",NA
"JOHOR",2012," 39",NA
"PAHANG",2012," 39",NA
"TERENGGANU",2012," 39",NA
"KELANTAN",2012," 39",NA
"SARAWAK",2012," 39",NA
"SABAH",2012," 39",NA
"LABUAN",2012," 39",NA
"MALAYSIA",2012," 39","0"
"PERLIS",2013," 39",NA
"KEDAH",2013," 39",NA
"PULAU PINANG",2013," 39",NA
"PERAK",2013," 39",NA
"SELANGOR",2013," 39","2"
"WPKL/PUTRAJAYA",2013," 39",NA
"N.SEMBILAN",2013," 39",NA
"MELAKA",2013," 39","1"
"JOHOR",2013," 39",NA
"PAHANG",2013," 39",NA
"TERENGGANU",2013," 39",NA
"KELANTAN",2013," 39",NA
"SARAWAK",2013," 39",NA
"SABAH",2013," 39",NA
"LABUAN",2013," 39",NA
"MALAYSIA",2013," 39","3"
"PERLIS",2014," 39",NA
"KEDAH",2014," 39","1"
"PULAU PINANG",2014," 39",NA
"PERAK",2014," 39",NA
"SELANGOR",2014," 39",NA
"WPKL/PUTRAJAYA",2014," 39",NA
"N.SEMBILAN",2014," 39","1"
"MELAKA",2014," 39",NA
"JOHOR",2014," 39",NA
"PAHANG",2014," 39",NA
"TERENGGANU",2014," 39",NA
"KELANTAN",2014," 39",NA
"SARAWAK",2014," 39",NA
"SABAH",2014," 39","1"
"LABUAN",2014," 39",NA
"MALAYSIA",2014," 39","3"
"PERLIS",2015," 39",NA
"KEDAH",2015," 39",NA
"PULAU PINANG",2015," 39",NA
"PERAK",2015," 39",NA
"SELANGOR",2015," 39",NA
"WPKL/PUTRAJAYA",2015," 39",NA
"N.SEMBILAN",2015," 39",NA
"MELAKA",2015," 39",NA
"JOHOR",2015," 39",NA
"PAHANG",2015," 39",NA
"TERENGGANU",2015," 39",NA
"KELANTAN",2015," 39",NA
"SARAWAK",2015," 39",NA
"SABAH",2015," 39",NA
"LABUAN",2015," 39",NA
"MALAYSIA",2015," 39","0"
"PERLIS",2010," 40",NA
"KEDAH",2010," 40",NA
"PULAU PINANG",2010," 40",NA
"PERAK",2010," 40",NA
"SELANGOR",2010," 40",NA
"WPKL/PUTRAJAYA",2010," 40",NA
"N.SEMBILAN",2010," 40",NA
"MELAKA",2010," 40",NA
"JOHOR",2010," 40",NA
"PAHANG",2010," 40",NA
"TERENGGANU",2010," 40",NA
"KELANTAN",2010," 40",NA
"SARAWAK",2010," 40",NA
"SABAH",2010," 40",NA
"LABUAN",2010," 40",NA
"MALAYSIA",2010," 40","NO MORTALITY"
"PERLIS",2011," 40",NA
"KEDAH",2011," 40",NA
"PULAU PINANG",2011," 40",NA
"PERAK",2011," 40",NA
"SELANGOR",2011," 40","1"
"WPKL/PUTRAJAYA",2011," 40",NA
"N.SEMBILAN",2011," 40",NA
"MELAKA",2011," 40",NA
"JOHOR",2011," 40",NA
"PAHANG",2011," 40",NA
"TERENGGANU",2011," 40",NA
"KELANTAN",2011," 40",NA
"SARAWAK",2011," 40",NA
"SABAH",2011," 40",NA
"LABUAN",2011," 40",NA
"MALAYSIA",2011," 40","1"
"PERLIS",2012," 40",NA
"KEDAH",2012," 40",NA
"PULAU PINANG",2012," 40",NA
"PERAK",2012," 40",NA
"SELANGOR",2012," 40",NA
"WPKL/PUTRAJAYA",2012," 40",NA
"N.SEMBILAN",2012," 40",NA
"MELAKA",2012," 40",NA
"JOHOR",2012," 40",NA
"PAHANG",2012," 40",NA
"TERENGGANU",2012," 40",NA
"KELANTAN",2012," 40",NA
"SARAWAK",2012," 40",NA
"SABAH",2012," 40",NA
"LABUAN",2012," 40",NA
"MALAYSIA",2012," 40","0"
"PERLIS",2013," 40",NA
"KEDAH",2013," 40",NA
"PULAU PINANG",2013," 40",NA
"PERAK",2013," 40",NA
"SELANGOR",2013," 40",NA
"WPKL/PUTRAJAYA",2013," 40",NA
"N.SEMBILAN",2013," 40",NA
"MELAKA",2013," 40","`"
"JOHOR",2013," 40",NA
"PAHANG",2013," 40",NA
"TERENGGANU",2013," 40",NA
"KELANTAN",2013," 40",NA
"SARAWAK",2013," 40",NA
"SABAH",2013," 40",NA
"LABUAN",2013," 40",NA
"MALAYSIA",2013," 40","0"
"PERLIS",2014," 40",NA
"KEDAH",2014," 40",NA
"PULAU PINANG",2014," 40",NA
"PERAK",2014," 40",NA
"SELANGOR",2014," 40","1"
"WPKL/PUTRAJAYA",2014," 40",NA
"N.SEMBILAN",2014," 40",NA
"MELAKA",2014," 40",NA
"JOHOR",2014," 40",NA
"PAHANG",2014," 40",NA
"TERENGGANU",2014," 40",NA
"KELANTAN",2014," 40","2"
"SARAWAK",2014," 40",NA
"SABAH",2014," 40",NA
"LABUAN",2014," 40",NA
"MALAYSIA",2014," 40","3"
"PERLIS",2015," 40",NA
"KEDAH",2015," 40",NA
"PULAU PINANG",2015," 40",NA
"PERAK",2015," 40",NA
"SELANGOR",2015," 40",NA
"WPKL/PUTRAJAYA",2015," 40",NA
"N.SEMBILAN",2015," 40",NA
"MELAKA",2015," 40",NA
"JOHOR",2015," 40",NA
"PAHANG",2015," 40",NA
"TERENGGANU",2015," 40",NA
"KELANTAN",2015," 40",NA
"SARAWAK",2015," 40",NA
"SABAH",2015," 40",NA
"LABUAN",2015," 40",NA
"MALAYSIA",2015," 40","0"
"PERLIS",2010," 41",NA
"KEDAH",2010," 41",NA
"PULAU PINANG",2010," 41",NA
"PERAK",2010," 41",NA
"SELANGOR",2010," 41",NA
"WPKL/PUTRAJAYA",2010," 41",NA
"N.SEMBILAN",2010," 41",NA
"MELAKA",2010," 41",NA
"JOHOR",2010," 41",NA
"PAHANG",2010," 41",NA
"TERENGGANU",2010," 41",NA
"KELANTAN",2010," 41",NA
"SARAWAK",2010," 41",NA
"SABAH",2010," 41",NA
"LABUAN",2010," 41",NA
"MALAYSIA",2010," 41","NO MORTALITY"
"PERLIS",2011," 41",NA
"KEDAH",2011," 41",NA
"PULAU PINANG",2011," 41",NA
"PERAK",2011," 41",NA
"SELANGOR",2011," 41","1"
"WPKL/PUTRAJAYA",2011," 41","1"
"N.SEMBILAN",2011," 41",NA
"MELAKA",2011," 41",NA
"JOHOR",2011," 41",NA
"PAHANG",2011," 41",NA
"TERENGGANU",2011," 41",NA
"KELANTAN",2011," 41",NA
"SARAWAK",2011," 41",NA
"SABAH",2011," 41",NA
"LABUAN",2011," 41",NA
"MALAYSIA",2011," 41","2"
"PERLIS",2012," 41",NA
"KEDAH",2012," 41",NA
"PULAU PINANG",2012," 41",NA
"PERAK",2012," 41",NA
"SELANGOR",2012," 41",NA
"WPKL/PUTRAJAYA",2012," 41",NA
"N.SEMBILAN",2012," 41",NA
"MELAKA",2012," 41",NA
"JOHOR",2012," 41",NA
"PAHANG",2012," 41",NA
"TERENGGANU",2012," 41",NA
"KELANTAN",2012," 41",NA
"SARAWAK",2012," 41",NA
"SABAH",2012," 41",NA
"LABUAN",2012," 41",NA
"MALAYSIA",2012," 41","0"
"PERLIS",2013," 41",NA
"KEDAH",2013," 41",NA
"PULAU PINANG",2013," 41",NA
"PERAK",2013," 41",NA
"SELANGOR",2013," 41",NA
"WPKL/PUTRAJAYA",2013," 41",NA
"N.SEMBILAN",2013," 41",NA
"MELAKA",2013," 41",NA
"JOHOR",2013," 41",NA
"PAHANG",2013," 41",NA
"TERENGGANU",2013," 41",NA
"KELANTAN",2013," 41",NA
"SARAWAK",2013," 41",NA
"SABAH",2013," 41",NA
"LABUAN",2013," 41",NA
"MALAYSIA",2013," 41","0"
"PERLIS",2014," 41",NA
"KEDAH",2014," 41",NA
"PULAU PINANG",2014," 41",NA
"PERAK",2014," 41","1"
"SELANGOR",2014," 41",NA
"WPKL/PUTRAJAYA",2014," 41","1"
"N.SEMBILAN",2014," 41",NA
"MELAKA",2014," 41",NA
"JOHOR",2014," 41","1"
"PAHANG",2014," 41",NA
"TERENGGANU",2014," 41",NA
"KELANTAN",2014," 41",NA
"SARAWAK",2014," 41",NA
"SABAH",2014," 41","1"
"LABUAN",2014," 41",NA
"MALAYSIA",2014," 41","4"
"PERLIS",2015," 41",NA
"KEDAH",2015," 41",NA
"PULAU PINANG",2015," 41",NA
"PERAK",2015," 41",NA
"SELANGOR",2015," 41",NA
"WPKL/PUTRAJAYA",2015," 41",NA
"N.SEMBILAN",2015," 41",NA
"MELAKA",2015," 41",NA
"JOHOR",2015," 41",NA
"PAHANG",2015," 41",NA
"TERENGGANU",2015," 41",NA
"KELANTAN",2015," 41",NA
"SARAWAK",2015," 41",NA
"SABAH",2015," 41",NA
"LABUAN",2015," 41",NA
"MALAYSIA",2015," 41","0"
"PERLIS",2010," 42",NA
"KEDAH",2010," 42",NA
"PULAU PINANG",2010," 42",NA
"PERAK",2010," 42","1"
"SELANGOR",2010," 42",NA
"WPKL/PUTRAJAYA",2010," 42",NA
"N.SEMBILAN",2010," 42",NA
"MELAKA",2010," 42",NA
"JOHOR",2010," 42",NA
"PAHANG",2010," 42",NA
"TERENGGANU",2010," 42",NA
"KELANTAN",2010," 42",NA
"SARAWAK",2010," 42",NA
"SABAH",2010," 42",NA
"LABUAN",2010," 42",NA
"MALAYSIA",2010," 42","1"
"PERLIS",2011," 42",NA
"KEDAH",2011," 42",NA
"PULAU PINANG",2011," 42","1"
"PERAK",2011," 42",NA
"SELANGOR",2011," 42",NA
"WPKL/PUTRAJAYA",2011," 42",NA
"N.SEMBILAN",2011," 42",NA
"MELAKA",2011," 42",NA
"JOHOR",2011," 42",NA
"PAHANG",2011," 42",NA
"TERENGGANU",2011," 42",NA
"KELANTAN",2011," 42",NA
"SARAWAK",2011," 42",NA
"SABAH",2011," 42",NA
"LABUAN",2011," 42",NA
"MALAYSIA",2011," 42","1"
"PERLIS",2012," 42",NA
"KEDAH",2012," 42",NA
"PULAU PINANG",2012," 42",NA
"PERAK",2012," 42",NA
"SELANGOR",2012," 42",NA
"WPKL/PUTRAJAYA",2012," 42",NA
"N.SEMBILAN",2012," 42",NA
"MELAKA",2012," 42",NA
"JOHOR",2012," 42",NA
"PAHANG",2012," 42",NA
"TERENGGANU",2012," 42",NA
"KELANTAN",2012," 42",NA
"SARAWAK",2012," 42",NA
"SABAH",2012," 42",NA
"LABUAN",2012," 42",NA
"MALAYSIA",2012," 42","0"
"PERLIS",2013," 42",NA
"KEDAH",2013," 42",NA
"PULAU PINANG",2013," 42",NA
"PERAK",2013," 42",NA
"SELANGOR",2013," 42","2"
"WPKL/PUTRAJAYA",2013," 42",NA
"N.SEMBILAN",2013," 42",NA
"MELAKA",2013," 42","1"
"JOHOR",2013," 42","1"
"PAHANG",2013," 42",NA
"TERENGGANU",2013," 42",NA
"KELANTAN",2013," 42",NA
"SARAWAK",2013," 42",NA
"SABAH",2013," 42",NA
"LABUAN",2013," 42",NA
"MALAYSIA",2013," 42","4"
"PERLIS",2014," 42",NA
"KEDAH",2014," 42",NA
"PULAU PINANG",2014," 42",NA
"PERAK",2014," 42","2"
"SELANGOR",2014," 42",NA
"WPKL/PUTRAJAYA",2014," 42","1"
"N.SEMBILAN",2014," 42",NA
"MELAKA",2014," 42",NA
"JOHOR",2014," 42",NA
"PAHANG",2014," 42",NA
"TERENGGANU",2014," 42","1"
"KELANTAN",2014," 42",NA
"SARAWAK",2014," 42",NA
"SABAH",2014," 42",NA
"LABUAN",2014," 42",NA
"MALAYSIA",2014," 42","4"
"PERLIS",2015," 42",NA
"KEDAH",2015," 42",NA
"PULAU PINANG",2015," 42",NA
"PERAK",2015," 42",NA
